상호명,시군구명,행정동명,place_id,lat,lng,작성자,평점,리뷰,작성일,언어
대치동제빵소베이커리까페,강남구,대치4동,ChIJKSWFXlelfDURGh5jTxqesKk,37.4990961,127.0628424,김정하,5,"베이커리 우노는 행복한 고민을 하게 만드는 빵집이었어요. 쇼케이스 안에 가득한 빵들을 보면서 어떤 걸 고를지 정말 오래 망설였는데, 결국 플레인 퀸아망, 소금빵, 아몬드 크루아상, 바게트 S를 선택!

하나하나 정성스럽게 구워낸 느낌이 물씬 풍겼고, 먹어보니 역시 기대 이상이었어요. 아몬드 크루아상은 겉은 바삭하면서 속은 촉촉해 고소함이 가득했고, 소금빵은 담백하면서도 쫀득한 식감이 매력적이었어요. 퀸아망은 달콤한 거 땡길 때 먹으려고 바로 냉동실로! 바게트는 작은 사이즈라 부담 없이 즐기기 좋았어요.

매장 분위기도 깔끔하고 사장님도 친절하셔요. 대치동에서 신선하고 맛있는 빵을 찾는다면 베이커리 우노를 꼭 추천하고 싶습니다.",1달 전,ko
대치동제빵소베이커리까페,강남구,대치4동,ChIJKSWFXlelfDURGh5jTxqesKk,37.4990961,127.0628424,이하영,5,"N번째 방문중.. 항상 매장에 들어서자마자 빵냄새가가득..! ​ 베이커리 우노는 페이스트리와 사워도우를 프랑스 물랑 부르주아, 지라도 쉬레 밀가루와 엘엔비르 버터를 이용 해 첨가물을 사용하지 않고 만든다고해요! 모든 제품 시간이 걸리더라도 정확한 공정을 지켜가며 매장에서 직접 생산하는 정성스러운 빵이라 항상 단골손님들로 매장이 쉴틈없이 바쁜듯해요➰  고구마 크림치즈바게트가 최애인데 겉은 바삭한 도우안에는 견과류가 가득해 씹는재미가있고 속은 고구마와 크림치즈로 꽉차있어 너무고소했어요! ​",1달 전,ko
대치동제빵소베이커리까페,강남구,대치4동,ChIJKSWFXlelfDURGh5jTxqesKk,37.4990961,127.0628424,함지민,5,#협찬 건강한 원재료로 만드는 대치동 빵집 베이커리 우노. 동네 인기 맛집으로 자리해서 원하는 빵이 있다면 빵 나오는 시간 맞춰 오셔야합니다! 쫄깃한 식감과 담백하지 않아 속이 편한 빵이라 자주 찾게 돼요🥖🍞,2달 전,ko
대치동제빵소베이커리까페,강남구,대치4동,ChIJKSWFXlelfDURGh5jTxqesKk,37.4990961,127.0628424,김선민,5,"빵이 정말 맛있네요! 아몬드 크루와상은 크기도 크고 넘 고소하고 맛있어요! 단연 최고의 빵집이네요! 사장님 넘 친절하시고 설명도 잘해주셔요❤️
크러핀, 뺑스위스 다 넘넘 맛있어요.",2달 전,ko
대치동제빵소베이커리까페,강남구,대치4동,ChIJKSWFXlelfDURGh5jTxqesKk,37.4990961,127.0628424,헤수로운생활hyesulawunlife,5,"대치동에 이렇게나 맛있는 빵집이 있다니 ✨ 밤식빵 먹고 너무 맛있어서 기절할 뻔 했어요. 이건 빵이 아니라 통밤 그 자체 🫶🏻 아몬드 크로아상과 크로핀도 바쟉하고 달콤해서 그 자리에서 꿀꺽 했습니다! 대치동 근처에 간다면 꼭 들려야 하는 베이커리입니다 ❤️

+ 치아바타와 깜빠뉴 바게트도 정말 맛있습니다!",4달 전,ko
대치은마사거리,강남구,대치4동,ChIJwwmDPhikfDUR_Phge4AbyUA,37.4988065,127.060016,휘자,5,청소년위해 안전운전합시다,4년 전,ko
대치은마사거리,강남구,대치4동,ChIJwwmDPhikfDUR_Phge4AbyUA,37.4988065,127.060016,이학철,5,"대치동 학원 밀집지역으로 은마,대치현대,대치삼성아파트가 가까이에 있음.",4년 전,ko
대치은마사거리,강남구,대치4동,ChIJwwmDPhikfDUR_Phge4AbyUA,37.4988065,127.060016,아름세,5,늘 붐빔. 매우 붐빔.,4년 전,ko
대한불교조계종봉은사서래원,강남구,삼성1동,ChIJ4-gAKhelfDURrw4RJN6cQrs,37.514207,127.0581343,YennaPPa (Luscious.K),1,"#삼성동 #봉은사 #서래원

""가격이 문제""

봉은사의 식당이 서래원인데, 보통 종교시설에서 공양(불고식)이나 애찬(기독교식)은 무료로 나눠준다.
그런데 여긴 식당 처럼 돈을 받고 판다.
서울에서 가장 큰 사찰이고 신도가 많으니 무료로 제공하기는 어려울 것이다.
그래서 예전부터 궁금했던 식당으로 방문을 해봤다.

방문 당일이 석가탄신일 전날이라 신도들과 관광객들이 아주 많았고 날씨도 좋아 사찰 산책하기도 좋았다.
그 후에 먹는 국수가 맛이 없을 수는 없다.

그래도 정확히 맛에 대한 이야기를 하자면 국수 자체의 맛은 그리 좋지는 않다.
멸치 같은 재료를 못쓰니 국물의 깊이는 현저하게 얕다.
대신 슴슴한 감칠맛은 있지만 매력적이지는 않다.
비빔국수는 산미에 비해 단맛이 우세해 그리 맛좋다기 보다는 가볍게 한 그릇 정도의 느낌.
대신 양은 나쁘지 않다.

가격은 잔치국수, 비빔국수 모두 6천원인데....... 맛에 비해 아쉬운 가격이다.
종교시설이라는 생각을 하면 또 아쉬운 가격이다.
봉은사에서 직접 운영하는 것인지, 외부 위탁인지는 모르겠지만 이 정도의 번잡함과 불편함을 무릅쓰고 돈내고 먹을만한 국수는 아니다.
집에서 먹는 우리집 국수가 더 그리워진다.

PS: 자리 찾기 눈치 싸움은 생존경쟁

PS2: 순두부짬뽕 12,000원은 호갱모집?
이 가격에 #공양간 이라고 부르는 것이 합당한가?",6달 전,ko
대한불교조계종봉은사서래원,강남구,삼성1동,ChIJ4-gAKhelfDURrw4RJN6cQrs,37.514207,127.0581343,Sheed Yoo,4,"

서래원 : 상서로운 기운이 들어오는 전각이라는 뜻을 가진 식당이다

잔치국수가 대표메뉴이며 그 외에 비빔국수 막국수등을 팔며 기본반찬과 밥은 셀프이며 무료로 구성이되어있음

구내식당 같은 개념으로 키오스크 주문 후 음식을 픽업하여 잔반처리까지 하는 식당

위치를 고려하여 가성비가 굉장히 좋은 식당이며 점심에 부담없이 국수한그릇하고 봉은사를 둘러보며 차한잔 하고 산책하기에 딱 좋은곳에 있다",6달 전,ko
대한불교조계종봉은사서래원,강남구,삼성1동,ChIJ4-gAKhelfDURrw4RJN6cQrs,37.514207,127.0581343,Isak Gwon,3,"25/07
메밀국수는 맛이 좀 아쉽네요😭

25/05
비빔국수가 왠만한 맛집보다 맛있어요
비빔국수 양념만 따로 한숟가락 퍼먹어도 많이 안 짜고 상큼하고 시원한 맛이 나요😳🫢
비빔국수를 먹고 나서 먹어서 그런지 잔치국수는 그냥 그랬어요
가격은 당연히 가성비는 최고구요👍",3달 전,ko
대한불교조계종봉은사서래원,강남구,삼성1동,ChIJ4-gAKhelfDURrw4RJN6cQrs,37.514207,127.0581343,김실비아,4,"주차도 2시간되고
생각보다 지하 넓은 공간이고
음식은 양도 많고 맛있어요
밥을 더 퍼다 먹어도 되고요
가격도 그리 비싸지 않고 잔치국수,비빔국수는
5500원으로 저렴하기까지 하네요",1년 전,ko
대한불교조계종봉은사서래원,강남구,삼성1동,ChIJ4-gAKhelfDURrw4RJN6cQrs,37.514207,127.0581343,BRIANNA “소피” Sopi,3,"봉은사에 상점가옆에 있는 공양간,봉은사자체공양간도 있던데,여기 봉은사 입구쪽에 있어요,2번째방문,가격이 저렴하고 약간 급식소분위기의공양간이었음,,",11달 전,ko
도너츠윤,강남구,압구정동,ChIJP1Mhb8yjfDURit5qZorZsu4,37.5275261,127.0306092,강아지귀여워,5,"도너츠 맛집에서 다양한 맛의 도너츠랑 수박쥬스 먹었는데 가격도 착하고 너무 맛있네용!
거기에다가 겉은 바삭, 안은 쫄깃한 도너츠에 달콤한 필링이 가득! 종류도 다양해서 고르느라 한참 고민했어요! 수박쥬스는 진짜 수박 갈아 만든 듯 시원하고 달달해서 더위도 싹 날아갔고요! 도너츠 한 입, 수박쥬스 한 모금 하니까 완벽한 조합! 디저트 천국이 따로 없",3달 전,ko
도너츠윤,강남구,압구정동,ChIJP1Mhb8yjfDURit5qZorZsu4,37.5275261,127.0306092,YN C,5,한입거리 도너츠라 가볍게 먹기 넘 좋고 왜 답례품으로 인기가 많은지 알겠더라구요👍 팥들어간 도너스에 크림까지 가득 들어있어서 맛이 없을수가 없음!! 흑임자랑 아몬드카라멜크림은 압구정점에만 있는건데 크림맛이 엄청 진하고 맛있더라구요!! 부모님도 엄청 좋아하셨어요🥰 남녀노소 싫어하기 힘든맛!,2달 전,ko
